Ticket_ID,Customer_ID,Ticket_Date,Month,Month_Number,Gender,Region,Customer_Type,Department,Issue_Type,Channel,Agent_ID,Ticket_Status,Resolution_Time_Days,SLA_Target_Days,SLA_Breached,Escalated,CSAT_Rating,Priority,Resolved_Flag,Pending_Flag,Escalated_Flag,SLA_Breach_Flag
TKT14017,CUST3443,16-08-2025,Aug,8,Female,Central,Existing,HR,Delivery Delay,Phone,AG119,Resolved,4.5,5,No,No,3,High,1,0,0,0
TKT14018,CUST1515,22-09-2025,Sep,9,Male,Central,Existing,Product,Technical Issue,Phone,AG145,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT14019,CUST7861,05-09-2025,Sep,9,Female,South,Existing,IT Support,Refund Request,Chat,AG114,Resolved,2.7,5,No,No,4,High,1,0,0,0
TKT14020,CUST9322,04-09-2025,Sep,9,Female,West,Existing,Billing,Billing Query,Chat,AG141,Resolved,5.3,5,Yes,Yes,3,Medium,1,0,1,1
TKT14021,CUST9788,04-06-2025,Jun,6,Male,Central,Existing,Delivery,Product Complaint,Website,AG104,In Progress,5.2,5,Yes,No,5,Medium,0,1,0,1
TKT14022,CUST7371,03-02-2025,Feb,2,Male,North,Existing,IT Support,Delivery Delay,Phone,AG102,Resolved,4.5,5,No,No,3,High,1,0,0,0
TKT14023,CUST7172,09-05-2025,May,5,Female,East,New,IT Support,Technical Issue,Chat,AG117,In Progress,5.6,5,Yes,Yes,4,Medium,0,1,1,1
TKT14024,CUST1376,09-06-2025,Jun,6,Male,East,New,Billing,Delivery Delay,Email,AG109,Resolved,5.1,5,Yes,No,4,Medium,1,0,0,1
TKT14025,CUST9056,30-03-2025,Mar,3,Female,West,New,Billing,Technical Issue,Website,AG130,Escalated,9.7,5,Yes,Yes,3,High,0,0,1,1
TKT14026,CUST3386,03-04-2025,Apr,4,Female,Central,Existing,Delivery,Technical Issue,Chat,AG129,In Progress,4.8,5,No,No,3,Medium,0,1,0,0
TKT14027,CUST4299,23-11-2025,Nov,11,Male,West,New,IT Support,Billing Query,Email,AG118,Resolved,5.5,5,Yes,No,5,Low,1,0,0,1
TKT14028,CUST6596,29-08-2025,Aug,8,Male,South,Premium,Billing,Delivery Delay,Email,AG118,Resolved,4.2,5,No,No,4,Low,1,0,0,0
TKT14029,CUST5591,19-11-2025,Nov,11,Female,West,Existing,Delivery,Technical Issue,Email,AG133,Resolved,5.4,5,Yes,Yes,3,Medium,1,0,1,1
TKT14030,CUST6197,27-04-2025,Apr,4,Male,Central,Existing,Billing,Delivery Delay,Chat,AG122,Resolved,8.3,5,Yes,No,5,Medium,1,0,0,1
TKT14031,CUST8127,04-04-2025,Apr,4,Male,Central,Existing,Finance,Billing Query,Phone,AG134,Resolved,4.6,5,No,No,5,Low,1,0,0,0
TKT14032,CUST6498,12-06-2025,Jun,6,Male,West,New,Finance,Technical Issue,Website,AG139,Resolved,7,5,Yes,Yes,3,High,1,0,1,1
TKT14033,CUST2085,09-04-2025,Apr,4,Female,East,Premium,Billing,Product Complaint,Chat,AG110,Pending,,5,Yes,No,2,High,0,1,0,1
TKT14034,CUST3208,23-04-2025,Apr,4,Female,North,New,Delivery,Product Complaint,Chat,AG117,Resolved,4.5,5,No,No,4,High,1,0,0,0
TKT14035,CUST4156,25-12-2025,Dec,12,Male,South,Existing,Product,Refund Request,Email,AG125,Resolved,5.3,5,Yes,Yes,5,High,1,0,1,1
TKT14036,CUST2071,01-04-2025,Apr,4,Female,East,Existing,Sales,Account Update,Chat,AG144,Pending,,3,Yes,No,3,Medium,0,1,0,1
TKT14037,CUST8127,12-12-2025,Dec,12,Female,South,Existing,IT Support,Technical Issue,Email,AG131,In Progress,5.4,5,Yes,No,5,Critical,0,1,0,1
TKT14038,CUST9565,25-07-2025,Jul,7,Female,Central,Existing,Sales,Billing Query,App,AG126,Resolved,3.1,5,No,No,4,Low,1,0,0,0
TKT14039,CUST1024,17-01-2025,Jan,1,Female,Central,Existing,Billing,Technical Issue,Phone,AG145,Resolved,6.1,5,Yes,Yes,2,Low,1,0,1,1
TKT14040,CUST5524,01-10-2025,Oct,10,Male,East,Existing,IT Support,Technical Issue,Chat,AG104,Escalated,9.2,5,Yes,Yes,3,Medium,0,0,1,1
TKT14041,CUST4834,22-06-2025,Jun,6,Female,East,Existing,Billing,Refund Request,App,AG124,Resolved,3.8,5,No,No,4,Medium,1,0,0,0
TKT14042,CUST5629,26-04-2025,Apr,4,Male,South,Existing,IT Support,Account Update,Chat,AG129,Resolved,5,3,Yes,No,4,Medium,1,0,0,1
TKT14043,CUST1743,15-12-2025,Dec,12,Male,South,Premium,Finance,Refund Request,Website,AG126,Resolved,4.7,5,No,No,4,High,1,0,0,0
TKT14044,CUST9986,30-06-2025,Jun,6,Male,South,Premium,IT Support,General Query,Chat,AG107,Resolved,1.2,3,No,No,4,Medium,1,0,0,0
TKT14045,CUST2927,01-04-2025,Apr,4,Female,West,Existing,Billing,Delivery Delay,Website,AG108,Resolved,4.7,5,No,No,5,Medium,1,0,0,0
TKT14046,CUST2682,23-03-2025,Mar,3,Female,West,Premium,Delivery,Delivery Delay,Email,AG150,Resolved,6.5,5,Yes,No,4,Medium,1,0,0,1
TKT14047,CUST2869,20-11-2025,Nov,11,Male,South,Existing,Product,Product Complaint,Email,AG140,Resolved,2,5,No,No,4,High,1,0,0,0
TKT14048,CUST7061,24-04-2025,Apr,4,Female,South,Existing,Billing,Refund Request,Email,AG109,Resolved,4.7,5,No,No,4,Medium,1,0,0,0
TKT14049,CUST3301,14-09-2025,Sep,9,Female,Central,Existing,Billing,Refund Request,Phone,AG119,Resolved,7.5,5,Yes,No,5,High,1,0,0,1
TKT14050,CUST3011,27-02-2025,Feb,2,Female,South,Premium,Delivery,General Query,Phone,AG150,Escalated,8.4,3,Yes,Yes,4,High,0,0,1,1
TKT14051,CUST7259,03-06-2025,Jun,6,Female,Central,Existing,IT Support,Billing Query,Phone,AG118,Pending,,5,Yes,Yes,2,High,0,1,1,1
TKT14052,CUST6515,31-12-2025,Dec,12,Male,South,Premium,Delivery,Billing Query,Website,AG144,Escalated,10.2,5,Yes,Yes,2,High,0,0,1,1
TKT14053,CUST4488,26-04-2025,Apr,4,Female,Central,New,IT Support,Product Complaint,Website,AG105,Resolved,6.3,5,Yes,No,3,Low,1,0,0,1
TKT14054,CUST7588,09-12-2025,Dec,12,Male,East,Existing,Delivery,Delivery Delay,Email,AG130,Pending,,5,Yes,No,3,High,0,1,0,1
TKT14055,CUST9410,23-09-2025,Sep,9,Female,South,Existing,Delivery,Refund Request,Chat,AG118,Resolved,2.7,5,No,No,4,Medium,1,0,0,0
TKT14056,CUST2109,11-11-2025,Nov,11,Female,East,Existing,Finance,Refund Request,Chat,AG141,Escalated,4.7,5,Yes,Yes,3,Medium,0,0,1,1
TKT14057,CUST5587,22-07-2025,Jul,7,Male,North,New,Product,Refund Request,Email,AG121,Resolved,5.5,5,Yes,No,4,High,1,0,0,1
TKT14058,CUST9538,10-02-2025,Feb,2,Male,North,Existing,Sales,Billing Query,Phone,AG134,Resolved,5.5,5,Yes,Yes,3,High,1,0,1,1
TKT14059,CUST6762,15-04-2025,Apr,4,Male,South,New,Sales,Product Complaint,Email,AG123,In Progress,6,5,Yes,Yes,4,Low,0,1,1,1
TKT14060,CUST2943,12-07-2025,Jul,7,Female,Central,New,IT Support,Billing Query,Chat,AG105,Resolved,3.7,5,No,No,5,Low,1,0,0,0
TKT14061,CUST6380,05-10-2025,Oct,10,Female,South,Premium,Delivery,General Query,Email,AG135,In Progress,4.6,3,Yes,Yes,3,Medium,0,1,1,1
TKT14062,CUST7337,20-12-2025,Dec,12,Female,West,Existing,IT Support,Billing Query,App,AG133,Resolved,3.3,5,No,No,4,Medium,1,0,0,0
TKT14063,CUST1724,25-08-2025,Aug,8,Male,East,New,Billing,Product Complaint,Chat,AG144,Resolved,5.3,5,Yes,Yes,3,High,1,0,1,1
TKT14064,CUST8594,09-08-2025,Aug,8,Female,Central,Existing,Product,General Query,Email,AG116,In Progress,2.5,3,No,No,5,High,0,1,0,0
TKT14065,CUST2439,09-03-2025,Mar,3,Female,North,Existing,IT Support,Delivery Delay,Chat,AG146,Resolved,5.9,5,Yes,No,4,Low,1,0,0,1
TKT14066,CUST7699,16-07-2025,Jul,7,Female,South,New,IT Support,Billing Query,Chat,AG124,Resolved,6.2,5,Yes,Yes,3,Medium,1,0,1,1
TKT14067,CUST1206,13-09-2025,Sep,9,Male,West,New,Sales,Refund Request,Chat,AG131,Resolved,3.6,5,No,No,5,Low,1,0,0,0
TKT14068,CUST6959,19-05-2025,May,5,Male,North,Premium,Product,Product Complaint,App,AG146,Resolved,4.6,5,No,No,4,Medium,1,0,0,0
TKT14069,CUST7120,08-11-2025,Nov,11,Male,North,Existing,IT Support,Technical Issue,Email,AG141,Resolved,5.9,5,Yes,No,4,Medium,1,0,0,1
TKT14070,CUST9210,29-05-2025,May,5,Male,Central,Existing,Sales,Technical Issue,Website,AG130,Resolved,5.1,5,Yes,Yes,4,Medium,1,0,1,1
TKT14071,CUST6336,09-04-2025,Apr,4,Male,South,Existing,Billing,Billing Query,Email,AG110,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT14072,CUST9649,17-03-2025,Mar,3,Male,West,Premium,Billing,Billing Query,Chat,AG148,Resolved,7.3,5,Yes,Yes,3,Medium,1,0,1,1
TKT14073,CUST5360,09-10-2025,Oct,10,Male,South,Existing,Product,Product Complaint,Email,AG138,Resolved,7,5,Yes,No,4,High,1,0,0,1
TKT14074,CUST1329,19-04-2025,Apr,4,Female,East,New,Delivery,Technical Issue,Chat,AG102,Resolved,9.6,5,Yes,No,3,Medium,1,0,0,1
TKT14075,CUST4758,07-07-2025,Jul,7,Male,North,Existing,Billing,Refund Request,Website,AG125,Resolved,4.3,5,No,No,5,Medium,1,0,0,0
TKT14076,CUST4826,18-07-2025,Jul,7,Female,South,Existing,Product,Delivery Delay,Phone,AG123,Resolved,5.9,5,Yes,No,5,Medium,1,0,0,1
TKT14077,CUST2781,30-10-2025,Oct,10,Male,East,New,Product,Delivery Delay,Email,AG102,Resolved,3.6,5,No,No,4,Medium,1,0,0,0
TKT14078,CUST4327,23-11-2025,Nov,11,Male,East,Existing,Billing,Delivery Delay,Phone,AG143,Escalated,10.8,5,Yes,Yes,4,Low,0,0,1,1
TKT14079,CUST1456,03-06-2025,Jun,6,Male,Central,Existing,Billing,Delivery Delay,App,AG143,Resolved,5.6,5,Yes,Yes,3,Medium,1,0,1,1
TKT14080,CUST1848,09-02-2025,Feb,2,Female,East,Premium,Product,General Query,Email,AG142,Resolved,4.2,3,Yes,Yes,3,Medium,1,0,1,1
TKT14081,CUST1864,13-05-2025,May,5,Female,East,New,Billing,Delivery Delay,Phone,AG131,Resolved,5.7,5,Yes,Yes,3,High,1,0,1,1
TKT14082,CUST3531,12-05-2025,May,5,Female,West,Existing,Finance,Technical Issue,App,AG114,In Progress,8.6,5,Yes,No,4,High,0,1,0,1
TKT14083,CUST5322,06-10-2025,Oct,10,Male,West,New,Sales,Delivery Delay,Email,AG137,Escalated,9,5,Yes,Yes,3,High,0,0,1,1
TKT14084,CUST1956,28-12-2025,Dec,12,Female,West,Premium,Delivery,Delivery Delay,Website,AG125,In Progress,5.7,5,Yes,No,5,Medium,0,1,0,1
TKT14085,CUST6237,25-03-2025,Mar,3,Male,North,Existing,Billing,Billing Query,Phone,AG146,Resolved,7.9,5,Yes,No,5,Medium,1,0,0,1
TKT14086,CUST6451,30-08-2025,Aug,8,Female,East,New,IT Support,Refund Request,Chat,AG130,Resolved,4.6,5,No,No,4,Low,1,0,0,0
TKT14087,CUST8944,26-04-2025,Apr,4,Female,South,Existing,Delivery,Delivery Delay,Chat,AG139,Resolved,7.8,5,Yes,No,4,Low,1,0,0,1
TKT14088,CUST5476,19-04-2025,Apr,4,Female,West,New,Finance,Product Complaint,Email,AG136,Resolved,3.9,5,No,No,3,Medium,1,0,0,0
TKT14089,CUST3638,09-08-2025,Aug,8,Female,North,New,IT Support,Delivery Delay,Chat,AG117,Resolved,2.9,5,No,No,5,Critical,1,0,0,0
TKT14090,CUST1421,10-02-2025,Feb,2,Male,West,New,Sales,Billing Query,Website,AG146,Resolved,4.3,5,No,No,4,Critical,1,0,0,0
TKT14091,CUST4215,27-05-2025,May,5,Female,Central,Existing,Finance,Refund Request,Email,AG115,Resolved,5.4,5,Yes,Yes,4,High,1,0,1,1
TKT14092,CUST6753,22-04-2025,Apr,4,Female,South,New,HR,Account Update,Chat,AG136,Resolved,6.9,3,Yes,No,4,High,1,0,0,1
TKT14093,CUST6168,13-04-2025,Apr,4,Female,South,New,Delivery,Technical Issue,Chat,AG131,Resolved,5.8,5,Yes,No,3,Low,1,0,0,1
TKT14094,CUST4078,15-02-2025,Feb,2,Male,East,Premium,Billing,Delivery Delay,Phone,AG132,Resolved,7.6,5,Yes,No,4,Medium,1,0,0,1
TKT14095,CUST2785,20-11-2025,Nov,11,Male,South,Existing,Product,Account Update,Chat,AG126,Resolved,4.3,3,Yes,No,5,Low,1,0,0,1
TKT14096,CUST7165,28-09-2025,Sep,9,Male,West,New,Sales,Product Complaint,Chat,AG135,Resolved,6.7,5,Yes,No,4,Low,1,0,0,1
TKT14097,CUST5374,14-07-2025,Jul,7,Male,South,New,HR,Refund Request,Phone,AG119,Resolved,3.2,5,No,No,4,Medium,1,0,0,0
TKT14098,CUST9618,07-10-2025,Oct,10,Female,South,Existing,IT Support,Product Complaint,Phone,AG121,Pending,,5,Yes,Yes,2,Low,0,1,1,1
TKT14099,CUST5030,10-10-2025,Oct,10,Male,West,Existing,Delivery,Technical Issue,Phone,AG126,Pending,,5,Yes,Yes,3,Low,0,1,1,1
TKT14100,CUST2556,09-02-2025,Feb,2,Male,Central,Existing,Billing,General Query,Email,AG135,Escalated,7.8,3,Yes,Yes,3,Medium,0,0,1,1
TKT14101,CUST3127,08-07-2025,Jul,7,Female,East,Existing,Billing,Account Update,Chat,AG148,Resolved,0.5,3,No,No,4,Medium,1,0,0,0
TKT14102,CUST1902,13-06-2025,Jun,6,Male,Central,Premium,IT Support,Billing Query,Phone,AG137,Resolved,6.1,5,Yes,No,5,Low,1,0,0,1
TKT14103,CUST2141,24-01-2025,Jan,1,Male,Central,New,Sales,Technical Issue,Chat,AG116,Resolved,5.2,5,Yes,Yes,4,Medium,1,0,1,1
TKT14104,CUST9482,24-01-2025,Jan,1,Male,West,New,Finance,Technical Issue,App,AG115,Resolved,9.8,5,Yes,No,4,Medium,1,0,0,1
TKT14105,CUST9957,04-01-2025,Jan,1,Male,Central,New,Billing,Refund Request,Email,AG126,Resolved,5.6,5,Yes,No,5,Low,1,0,0,1
TKT14106,CUST9318,19-11-2025,Nov,11,Female,West,New,Product,Delivery Delay,App,AG103,Resolved,6,5,Yes,Yes,3,Medium,1,0,1,1
TKT14107,CUST9469,17-10-2025,Oct,10,Female,South,New,IT Support,Billing Query,Phone,AG142,Resolved,8.7,5,Yes,No,4,Low,1,0,0,1
TKT14108,CUST3673,30-06-2025,Jun,6,Female,East,Existing,Billing,General Query,Chat,AG102,Resolved,1.3,3,No,No,5,Low,1,0,0,0
TKT14109,CUST3309,05-09-2025,Sep,9,Male,Central,New,Sales,Account Update,Email,AG136,Resolved,5.9,3,Yes,No,5,Medium,1,0,0,1
TKT14110,CUST5784,26-04-2025,Apr,4,Female,South,New,IT Support,Refund Request,Email,AG145,Resolved,6.5,5,Yes,No,3,Low,1,0,0,1
TKT14111,CUST3452,06-10-2025,Oct,10,Male,North,Premium,IT Support,Delivery Delay,Email,AG147,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT14112,CUST6565,31-12-2025,Dec,12,Male,South,Existing,Sales,Technical Issue,Chat,AG130,Resolved,5,5,No,No,4,Medium,1,0,0,0
TKT14113,CUST5612,10-03-2025,Mar,3,Male,South,Existing,Billing,Product Complaint,Email,AG105,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT14114,CUST3170,17-12-2025,Dec,12,Female,Central,Existing,Finance,Technical Issue,Website,AG150,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT14115,CUST2214,11-09-2025,Sep,9,Male,Central,Existing,Sales,Billing Query,Email,AG107,Resolved,4.9,5,No,No,5,Medium,1,0,0,0
TKT14116,CUST4002,30-06-2025,Jun,6,Female,South,Existing,Billing,Technical Issue,Phone,AG119,Resolved,6.6,5,Yes,No,5,Medium,1,0,0,1
TKT14117,CUST2875,14-11-2025,Nov,11,Female,Central,Existing,Sales,Billing Query,Email,AG149,Resolved,3.8,5,No,No,3,Critical,1,0,0,0
TKT14118,CUST2831,18-06-2025,Jun,6,Male,East,Existing,IT Support,Refund Request,Website,AG107,Resolved,2.5,5,No,No,4,Low,1,0,0,0
TKT14119,CUST1112,09-11-2025,Nov,11,Male,East,New,Delivery,Technical Issue,Email,AG111,Resolved,3.6,5,No,No,4,Medium,1,0,0,0
TKT14120,CUST5485,06-09-2025,Sep,9,Male,East,New,Finance,General Query,Phone,AG136,Resolved,1.4,3,No,No,4,Medium,1,0,0,0
TKT14121,CUST4655,07-07-2025,Jul,7,Female,South,Existing,HR,Technical Issue,Chat,AG113,Resolved,5.3,5,Yes,No,4,Low,1,0,0,1
TKT14122,CUST3828,23-02-2025,Feb,2,Female,West,Existing,Product,Technical Issue,Chat,AG127,Resolved,6.2,5,Yes,Yes,3,High,1,0,1,1
TKT14123,CUST4651,22-11-2025,Nov,11,Female,South,Existing,Delivery,Billing Query,Email,AG124,Escalated,7.2,5,Yes,Yes,4,High,0,0,1,1
TKT14124,CUST6307,23-12-2025,Dec,12,Male,Central,New,HR,Refund Request,Chat,AG148,Resolved,3.3,5,No,No,3,Medium,1,0,0,0
TKT14125,CUST4568,09-11-2025,Nov,11,Female,East,Existing,Sales,Refund Request,Chat,AG146,Resolved,2,5,No,No,3,Low,1,0,0,0
TKT14126,CUST9997,18-05-2025,May,5,Male,South,New,Sales,Account Update,Chat,AG138,Resolved,1.7,3,No,No,5,Medium,1,0,0,0
TKT14127,CUST9802,17-06-2025,Jun,6,Female,North,Existing,Billing,Product Complaint,Chat,AG142,Resolved,8.2,5,Yes,No,4,Medium,1,0,0,1
TKT14128,CUST9425,13-04-2025,Apr,4,Male,Central,Existing,Billing,Technical Issue,Email,AG149,Resolved,6,5,Yes,No,5,High,1,0,0,1
TKT14129,CUST1678,26-03-2025,Mar,3,Female,South,Existing,Delivery,Refund Request,Email,AG124,Resolved,3.2,5,No,No,4,High,1,0,0,0
TKT14130,CUST3827,13-11-2025,Nov,11,Female,East,Premium,Sales,Technical Issue,Website,AG123,Resolved,3.1,5,No,No,5,Low,1,0,0,0
TKT14131,CUST7458,31-07-2025,Jul,7,Female,South,New,Sales,Billing Query,App,AG109,Resolved,6.2,5,Yes,No,4,Critical,1,0,0,1
TKT14132,CUST6161,03-01-2025,Jan,1,Female,West,Premium,IT Support,Refund Request,Email,AG148,Resolved,7.3,5,Yes,No,3,Medium,1,0,0,1
TKT14133,CUST3693,28-06-2025,Jun,6,Male,East,New,Billing,Billing Query,Phone,AG144,Resolved,3.4,5,No,No,3,Medium,1,0,0,0
TKT14134,CUST1635,08-12-2025,Dec,12,Male,East,Existing,Finance,Technical Issue,App,AG119,Resolved,6.1,5,Yes,No,4,Medium,1,0,0,1
TKT14135,CUST7526,30-10-2025,Oct,10,Male,East,New,Billing,Technical Issue,Chat,AG139,Resolved,6.8,5,Yes,No,3,Medium,1,0,0,1
TKT14136,CUST4135,28-11-2025,Nov,11,Female,South,Premium,Delivery,Billing Query,App,AG141,Resolved,6.2,5,Yes,No,4,Medium,1,0,0,1
TKT14137,CUST9729,07-02-2025,Feb,2,Male,East,Existing,HR,Technical Issue,Email,AG123,Resolved,5.8,5,Yes,No,4,Medium,1,0,0,1
TKT14138,CUST1568,27-08-2025,Aug,8,Female,South,Existing,Finance,General Query,App,AG101,Pending,,3,Yes,No,4,Medium,0,1,0,1
TKT14139,CUST5527,18-06-2025,Jun,6,Male,West,New,Delivery,General Query,Email,AG142,Resolved,1.1,3,No,No,4,Low,1,0,0,0
TKT14140,CUST8718,09-12-2025,Dec,12,Female,East,Premium,Product,Refund Request,Chat,AG112,In Progress,4.5,5,No,No,4,Critical,0,1,0,0
TKT14141,CUST3718,10-11-2025,Nov,11,Female,West,New,IT Support,Refund Request,Chat,AG109,Resolved,5.1,5,Yes,No,5,Medium,1,0,0,1
TKT14142,CUST3746,02-11-2025,Nov,11,Male,South,Premium,IT Support,Billing Query,Website,AG134,Resolved,5.9,5,Yes,No,4,Low,1,0,0,1
TKT14143,CUST5247,30-01-2025,Jan,1,Female,South,Existing,Product,Technical Issue,Email,AG149,Resolved,5.2,5,Yes,No,3,Low,1,0,0,1
TKT14144,CUST8211,09-07-2025,Jul,7,Female,Central,New,IT Support,Billing Query,App,AG116,Resolved,5.3,5,Yes,No,4,Medium,1,0,0,1
TKT14145,CUST5945,23-12-2025,Dec,12,Female,Central,New,IT Support,Billing Query,App,AG144,Resolved,2.5,5,No,No,4,Medium,1,0,0,0
TKT14146,CUST3249,25-01-2025,Jan,1,Male,East,New,Delivery,Product Complaint,Email,AG109,Resolved,2.6,5,No,No,4,Medium,1,0,0,0
TKT14147,CUST8549,22-04-2025,Apr,4,Female,East,Premium,Billing,Refund Request,Website,AG114,Resolved,6.3,5,Yes,No,4,High,1,0,0,1
TKT14148,CUST4383,25-07-2025,Jul,7,Male,West,Existing,Product,Technical Issue,Chat,AG119,Resolved,6.1,5,Yes,Yes,4,Medium,1,0,1,1
TKT14149,CUST8293,04-07-2025,Jul,7,Female,Central,Premium,Delivery,Technical Issue,Website,AG106,Escalated,13.9,5,Yes,Yes,3,Medium,0,0,1,1
TKT14150,CUST7074,16-02-2025,Feb,2,Male,Central,Existing,Delivery,General Query,Phone,AG121,Resolved,1,3,No,No,4,Low,1,0,0,0
TKT14151,CUST1083,16-08-2025,Aug,8,Female,East,New,Sales,Technical Issue,Phone,AG101,Resolved,4.9,5,No,No,5,High,1,0,0,0
TKT14152,CUST2982,08-02-2025,Feb,2,Female,West,New,Product,Technical Issue,Phone,AG106,Resolved,2.7,5,No,No,5,Medium,1,0,0,0
TKT14153,CUST1364,16-01-2025,Jan,1,Male,North,Existing,Billing,Technical Issue,Chat,AG137,Resolved,6.2,5,Yes,No,4,Medium,1,0,0,1
TKT14154,CUST9567,22-01-2025,Jan,1,Female,West,Existing,IT Support,Technical Issue,Phone,AG105,Resolved,8.8,5,Yes,Yes,4,Medium,1,0,1,1
TKT14155,CUST7417,01-08-2025,Aug,8,Male,East,Existing,Finance,Technical Issue,Chat,AG109,Resolved,3.9,5,No,No,5,Medium,1,0,0,0
TKT14156,CUST2720,06-11-2025,Nov,11,Male,West,Existing,Sales,Technical Issue,Email,AG117,Resolved,6.7,5,Yes,No,4,Medium,1,0,0,1
TKT14157,CUST1366,29-05-2025,May,5,Male,South,Existing,Sales,Delivery Delay,Phone,AG106,Resolved,3.8,5,No,No,4,Critical,1,0,0,0
TKT14158,CUST1761,29-08-2025,Aug,8,Male,West,Premium,Delivery,Billing Query,Email,AG119,Pending,,5,Yes,No,2,Low,0,1,0,1
TKT14159,CUST2518,29-09-2025,Sep,9,Male,South,Existing,Product,Billing Query,App,AG127,Resolved,6.8,5,Yes,No,4,Medium,1,0,0,1
TKT14160,CUST6758,28-02-2025,Feb,2,Male,Central,Existing,Sales,Product Complaint,Chat,AG105,Resolved,7.7,5,Yes,Yes,4,Medium,1,0,1,1
TKT14161,CUST6961,14-10-2025,Oct,10,Female,South,Premium,Billing,Product Complaint,App,AG119,Resolved,5.8,5,Yes,No,4,Medium,1,0,0,1
TKT14162,CUST9408,21-07-2025,Jul,7,Female,West,New,Delivery,Billing Query,Chat,AG138,Resolved,7.7,5,Yes,Yes,3,Medium,1,0,1,1
TKT14163,CUST2912,01-02-2025,Feb,2,Female,North,Existing,IT Support,Account Update,Website,AG126,Resolved,5.7,3,Yes,Yes,4,Low,1,0,1,1
TKT14164,CUST8181,11-06-2025,Jun,6,Male,South,Existing,Finance,Refund Request,Email,AG101,Pending,,5,Yes,Yes,2,Low,0,1,1,1
TKT14165,CUST9613,12-09-2025,Sep,9,Male,Central,Premium,Finance,General Query,Email,AG110,Resolved,2.3,3,No,No,5,Medium,1,0,0,0
TKT14166,CUST9238,11-09-2025,Sep,9,Male,Central,New,IT Support,Technical Issue,Chat,AG103,Resolved,3.8,5,No,No,5,Low,1,0,0,0
TKT14167,CUST4638,09-01-2025,Jan,1,Female,North,Existing,Billing,Product Complaint,App,AG131,Pending,,5,Yes,No,3,Low,0,1,0,1
TKT14168,CUST9345,19-05-2025,May,5,Female,Central,New,HR,Delivery Delay,App,AG104,Resolved,5.5,5,Yes,No,4,High,1,0,0,1
TKT14169,CUST3979,10-01-2025,Jan,1,Female,Central,New,Billing,Billing Query,Chat,AG143,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT14170,CUST5985,02-08-2025,Aug,8,Female,South,Existing,Finance,Technical Issue,Website,AG146,Resolved,4.8,5,No,No,3,Medium,1,0,0,0
TKT14171,CUST7124,30-09-2025,Sep,9,Female,East,Existing,Billing,Delivery Delay,App,AG121,Resolved,6,5,Yes,No,5,High,1,0,0,1
TKT14172,CUST5371,20-11-2025,Nov,11,Female,East,Existing,Delivery,Delivery Delay,Email,AG110,Escalated,7,5,Yes,Yes,3,Medium,0,0,1,1
TKT14173,CUST6602,17-02-2025,Feb,2,Female,Central,Existing,Billing,Delivery Delay,Chat,AG103,Resolved,5.5,5,Yes,Yes,3,Low,1,0,1,1
TKT14174,CUST5552,21-04-2025,Apr,4,Female,South,Premium,Delivery,Billing Query,App,AG117,In Progress,2.8,5,No,No,3,Medium,0,1,0,0
TKT14175,CUST7229,02-06-2025,Jun,6,Female,West,Existing,Delivery,Product Complaint,Email,AG109,Resolved,4.1,5,No,No,4,High,1,0,0,0
TKT14176,CUST4671,03-05-2025,May,5,Male,North,Premium,Product,Billing Query,Email,AG139,Resolved,4.9,5,No,No,4,Medium,1,0,0,0
TKT14177,CUST5835,23-12-2025,Dec,12,Female,Central,Existing,IT Support,Billing Query,App,AG121,Pending,,5,Yes,Yes,3,Low,0,1,1,1
TKT14178,CUST8258,12-04-2025,Apr,4,Female,South,Premium,Sales,Billing Query,Phone,AG120,Resolved,5,5,No,No,4,Low,1,0,0,0
TKT14179,CUST8568,29-08-2025,Aug,8,Male,East,Existing,Delivery,Billing Query,App,AG133,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT14180,CUST9044,17-11-2025,Nov,11,Male,West,New,Sales,Refund Request,Phone,AG136,Resolved,3.1,5,No,No,5,High,1,0,0,0
TKT14181,CUST7269,10-07-2025,Jul,7,Female,West,New,Billing,Delivery Delay,Chat,AG111,Resolved,3.6,5,No,No,4,High,1,0,0,0
TKT14182,CUST2473,05-08-2025,Aug,8,Male,Central,New,IT Support,Delivery Delay,Email,AG105,Resolved,10.5,5,Yes,Yes,4,Medium,1,0,1,1
TKT14183,CUST4008,20-02-2025,Feb,2,Male,North,Existing,Billing,Billing Query,Phone,AG136,In Progress,4,5,No,No,4,Medium,0,1,0,0
TKT14184,CUST7341,19-10-2025,Oct,10,Male,Central,New,IT Support,Product Complaint,App,AG137,Resolved,5,5,No,No,5,High,1,0,0,0
TKT14185,CUST4649,22-03-2025,Mar,3,Male,West,New,Sales,Refund Request,Phone,AG136,Resolved,4,5,No,No,4,High,1,0,0,0
TKT14186,CUST8263,29-03-2025,Mar,3,Male,South,Existing,Billing,Billing Query,Chat,AG132,Resolved,3.8,5,No,No,4,Medium,1,0,0,0
